id,title,author_first_name,author_last_name,genre,status,rating
675,Blue Skies,Ketti,Carlett,Comedy|Drama|Musical|Romance,0,0
676,Catwalk,Adiana,Sheraton,Documentary,0,0
677,"Merry Widow, The",Ellie,Beynon,Comedy|Musical|Romance,0,0
678,Jesus of Montreal (Jésus de Montréal),Rosemarie,Hallede,Drama,0,0
679,Under Fire,Adamo,Kluge,Drama|Thriller|War,0,0
680,Captain Video: Master of the Stratosphere,Pen,Gilbane,Adventure|Sci-Fi,2,0
681,October,Andie,Ohrt,Drama|War,0,0
682,"Emperor and the Assassin, The (Jing ke ci qin wang)",Powell,De Filippis,Drama,0,0
683,"Missing Person, The",Cristin,Gartin,Drama|Film-Noir|Mystery,0,0
684,Dead Men Tell,Jarret,McNeill,Comedy|Crime|Drama|Mystery|Thriller,0,0
685,Blue Vinyl,Gregoor,Malbon,Documentary,1,0
686,Patti Smith: Dream of Life,Prudy,Hankinson,Documentary,0,0
687,Mickey's Twice Upon a Christmas,Jehanna,Scoggins,Animation|Children|Comedy,0,0
688,Apnea (Apnoia),Pattin,Fiorentino,Drama,0,0
689,Malta G.C.,Obie,Carren,Documentary|War,0,0
690,Hammer of the Gods,Bard,Beric,Action,0,0
691,"Lords of Discipline, The",Corbin,Broadhead,Thriller,0,0
692,Katt Williams: Priceless: Afterlife,Clotilda,Lightman,Comedy,1,0
693,All That Jazz,Raviv,Brobak,Drama|Fantasy|Musical,0,0
694,Cinderella Man,Nicky,Eady,Drama|Romance,0,0
695,Greed,Cletis,Dunkerton,Drama,0,0
696,Up the Sandbox,Pip,Troppmann,Comedy,0,0
697,"Last Summer of La Boyita, The (El último verano de la Boyita)",Aube,Thacke,Drama,2,0
698,Even Money,Nola,Widdows,Crime|Drama,0,0
699,Dark House,Tucky,Marriot,Horror|Thriller,0,0
700,For a Woman (Pour une femme),Ram,Gabrieli,Drama|Romance|War,1,0
701,Stepfather II,Daphna,De Cristoforo,Horror|Thriller,0,0
702,"Hucksters, The",Douglas,McDougall,Drama,0,0
703,I Live My Life,Kati,Sowle,Comedy|Romance,0,0
704,Torn Curtain,Tessy,Lord,Thriller,0,0
705,"Rich Man's Wife, The",Hansiain,McCanny,Thriller,0,0
706,Men with Guns,Minette,Eldritt,Action|Drama,2,0
707,Chasing Papi (a.k.a. Papi Chulo),Vlad,Satchell,Comedy,0,0
708,Nobody Wants the Night,Lucine,Scardifield,Drama,0,0
709,Cutie and the Boxer,Jamal,Yetton,Documentary,0,0
710,"White Rose, The (Weiße Rose, Die)",Jacki,De Hoogh,Drama|Film-Noir,0,0
711,State Affairs (Une affaire d'état),Nicholas,Nardoni,Thriller,0,0
712,Hot Rod,Swen,Meneyer,Comedy,0,0
713,"Four Seasons (Seasons, The) (Vremena goda)",Kort,Normanville,Documentary,0,0
714,"Welcome Back, Mr. McDonald (Rajio no jikan)",Alyssa,Fawdry,Comedy,0,0
715,Perfumed Nightmare,Darcey,Dryburgh,Comedy|Drama,0,0
716,Lone Survivor,Jorey,Masdin,Action|Drama|Thriller|War,0,0
717,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The",Angeline,Carwardine,Documentary,0,0
718,Castle Keep,Vale,Endrighi,Drama|War,0,0
719,Goofy Movies Number One,Evie,Sambals,Comedy,0,0
720,Rest Stop,Kristofor,Carrett,Horror|Thriller,0,0
721,I Don't Want to Sleep Alone (Hei yan quan),Christine,Kaas,Comedy|Drama,0,0
722,Ocean's Eleven (a.k.a. Ocean's 11),Flossy,Gosswell,Comedy|Crime,0,0
723,My Sister Eileen,Willi,Cominello,Comedy|Musical|Romance,0,0
724,"Lucky One, The",Jakie,Elgy,Drama,0,0
725,Limit (Limite),Gayel,Chaimson,Drama,0,0
726,Lockout,Alberta,Gaiford,Action|Sci-Fi|Thriller,0,0
727,Relationship Status: It's Complicated,Josh,Siflet,Comedy|Romance,1,0
728,The Referees,Mariska,Scranny,Documentary,0,0
729,"Unknown Known, The",Nolie,Macauley,Documentary,2,0
730,The End of the Tour,Joy,Sandys,Drama,0,0
731,"Thing with Two Heads, The",Tymothy,Davidai,Comedy|Horror|Sci-Fi,0,0
732,"Nanny, The",Sandy,Abadam,Drama|Thriller,0,0
733,"Love, Honour and Obey",Amata,Fullicks,Comedy|Crime|Drama,0,0
734,Jesse Stone: Sea Change,Fanchon,Eglington,Crime|Drama,0,0
735,Guy,Florri,Lukovic,Drama,1,0
736,Flirt,Darcey,Archambault,Drama,0,0
737,"Facts of Life, The",Darwin,Brogini,Comedy|Drama|Romance,0,0
738,Beneath,Gwen,Skitteral,Horror,0,0
739,Outrage,Dorelle,Astbery,Documentary,2,0
740,"Star Chamber, The",Ruprecht,Quigley,Action|Crime|Drama|Thriller,0,0
741,Bebe's Kids,Connie,Saffle,Animation|Children|Comedy,0,0
742,"Day They Robbed the Bank of England, The",Donn,Stops,Crime|Drama,0,0
743,Detour,Bonnie,Blankett,Crime|Film-Noir,0,0
744,On the Waterfront,Yvonne,Rustedge,Crime|Drama,0,0
745,Hansel & Gretel Get Baked,Mathias,Sciusscietto,Comedy|Horror,0,0
746,Bis zum Ellenbogen,Bert,Billes,Comedy,0,0
747,"Eclisse, L' (Eclipse)",Lyell,Shawe,Drama,1,0
748,Sidekicks,Estrella,Heed,Action|Adventure|Children|Comedy,1,0
749,"Last Kiss, The (Ultimo bacio, L')",Kevin,Aizikovich,Comedy|Drama|Romance,0,0
750,Carry on Behind,Elonore,MacMoyer,Comedy,0,0
751,Conan the Barbarian,Jarrid,Reichhardt,Action|Adventure|Fantasy,0,0
752,Beasts of the Southern Wild,Bibbye,Georgins,Drama|Fantasy,0,0
753,"Outlaw, The (Lope)",Dorris,Ech,Drama,0,0
754,"Comedy of Terrors, The",Darren,Derdes,Comedy|Horror,0,0
755,Kurt Cobain About a Son,Marina,McDirmid,Documentary|Musical,2,0
756,Star Wars: Episode V - The Empire Strikes Back,Walden,Durn,Action|Adventure|Sci-Fi,0,0
757,Sliding Doors,Allis,Vallantine,Drama|Romance,0,0
758,In July (Im Juli),Danya,Radmer,Comedy|Romance,0,0
759,Room for One More,Malanie,Farebrother,Comedy,2,0
760,Chronicles (Crónicas),Leone,McTear,Crime|Drama,0,0
761,Stella Maris,Cirilo,Thunder,Drama,0,0
762,Drive-In Horrorshow,Wendie,Vicker,Horror,0,0
763,My Way to Olympia (Mein Weg nach Olympia),Devlin,Linzey,Documentary,0,0
764,"Rock, The",Pancho,Piquard,Action|Adventure|Thriller,0,0
765,Je suis né d'une cigogne,Felipe,Collman,Comedy|Fantasy,1,0
766,Cutlet for Three (Ein Schnitzel für drei),Christie,Bezemer,Comedy,0,0
767,Homeboy,Ross,Gwyneth,Drama|Romance,0,0
768,Let's Scare Jessica to Death,Marcos,Ornils,Horror|Mystery,0,0
769,Very Bad Things,Langsdon,Carrel,Comedy|Crime,2,0
770,What's Love Got to Do with It?,Susanetta,Bresland,Drama|Musical,0,0
771,"Keys to the House, The (Chiavi di casa, Le)",Gasparo,Wyant,Drama,0,0
772,Young Winston,Sidonia,Mateja,Adventure|Drama|War,0,0
773,Out of Time,Costanza,Solly,Crime|Drama|Thriller,0,0
774,"Day in the Life, A",Rebekkah,Filipchikov,Crime|Drama|Thriller,0,0
775,Bad Ronald,Aubrie,Lecky,Drama|Horror|Thriller,0,0
776,"Easy Life, The (Il Sorpasso)",Jelene,Pirri,Comedy|Drama,0,0
777,Only Two Can Play,Elmore,Symcox,Comedy|Drama,0,0
778,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)",Danit,Firminger,Action|Crime|Drama|Thriller,2,0
779,"Missing, The",Lorene,Aizik,Adventure|Thriller|Western,0,0
780,"Night Strangler, The",Zaria,Fosserd,Crime|Horror|Mystery,0,0
781,Dark of the Sun,Lou,Lansberry,Action|Adventure|Drama|War,0,0
782,"Dance, Girl, Dance",Gerald,Eckh,Comedy|Drama,0,0
783,Master and Commander: The Far Side of the World,Jerrylee,Echelle,Adventure|Drama|War,0,0
784,Vivre sa vie: Film en douze tableaux (My Life to Live),Josie,Baudrey,Drama,0,0
785,Paradise,Ron,Squires,Drama,0,0
786,Where Were You When the Lights Went Out?,Raleigh,Dorrity,Comedy,1,0
787,Impulse,Randi,Cookley,Mystery|Thriller,1,0
788,"Turn of the Screw, The",Drew,Hellyar,Drama|Horror|Mystery,0,0
789,Professor Layton and the Eternal Diva (Eiga Reiton-kyôju to eien no utahime),Sherilyn,Simounet,Action|Adventure|Animation|Mystery|Sci-Fi,0,0
790,Moonlight Murder,Isa,Hullbrook,Mystery,2,0
791,Bend It Like Beckham,Maris,Pichan,Comedy|Drama|Romance,0,0
792,"Further Gesture, A",Mohammed,Gullifant,Drama,0,0
793,"Therese Raquin (a.k.a. Adultress, The)",Karolina,Humberstone,Crime|Drama|Romance,0,0
794,"Autobiography of Nicolae Ceausescu, The (Autobiografia lui Nicolae Ceausescu)",Baird,St Ledger,Documentary,0,0
795,"Centenarian Who Climbed Out the Window and Vanished, The (Hundraåringen som klev ut genom fönstret och försvann)",Muire,Hawton,Adventure|Comedy|Drama,0,0
796,Blind Justice (Hævnens nat),Angel,Hillburn,Drama|Mystery|Thriller,0,0
797,The Disembodied,Giustino,Carous,Horror,0,0
798,The Case of the Curious Bride,Shirlee,Mantrup,Comedy|Crime|Drama|Mystery,0,0
799,The Land,Leon,Coppeard,Documentary,0,0
800,"Wedding Director, The (Il regista di matrimoni)",Holly,Preator,Drama|Mystery,0,0
801,Charlie Chan's Chance,Berthe,Poxton,Mystery,0,0
802,Ocean's Eleven (a.k.a. Ocean's 11),Sharai,Hansard,Comedy|Crime,0,0
803,Korengal,Marti,Rome,Documentary|War,0,0
804,Mannequin 2: On the Move,Aeriela,Raubenheim,Comedy|Fantasy|Romance,0,0
805,Africa: Texas Style,Kylen,Steffans,Adventure|Western,0,0
806,Billion Dollar Brain,Saleem,Janaszewski,Drama|Thriller,0,0
807,Call Me Kuchu,Cathyleen,Brunn,Documentary,0,0
808,Ten,Chucho,Furnival,Drama,0,0
809,Sky Captain and the World of Tomorrow,Willdon,Treweke,Action|Adventure|Sci-Fi,0,0
810,"Day of the Doctor, The",Mavra,De Bruijn,Adventure|Drama|Sci-Fi,0,0
811,Moordwijven,Grannie,MacGee,Comedy,2,0
812,Under African Skies,Edouard,Lukasen,Documentary,0,0
813,Absolute Power,Rochella,Johnston,Mystery|Thriller,0,0
814,Monday Morning (Lundi matin),Nikki,Simmig,Comedy|Drama|Romance,0,0
815,Bloodbath at the House of Death,Fidel,Verralls,Comedy|Horror,0,0
816,Colossal Youth (Juventude Em Marcha),Jenni,Enns,Drama,0,0
817,"Wife, The",Sonja,Seel,Comedy|Drama,0,0
818,Eddie Izzard: Force Majeure Live,Gusta,Elders,Comedy,0,0
819,Where Are the Dreams of Youth? (Seishun no yume imaizuko),Raye,Smeuin,Drama,0,0
820,"Shooter, The",Gaby,Mardy,Western,2,0
821,Wyatt Earp's Revenge,Pietrek,Warmington,Action|Adventure|Drama,0,0
822,"Devil and Miss Jones, The",Bertrando,Cruickshank,Comedy|Romance,0,0
823,Ruthless People,Marve,Abrashkin,Comedy,0,0
824,"Waiting Game, The",Berna,Darwen,Comedy,0,0
825,Mi Amigo Hugo,Jamill,McGrory,Documentary,0,0
826,One Point O,Taryn,Philpin,Drama|Mystery|Sci-Fi|Thriller,0,0
827,Audrey Rose,Vernon,Yukhnev,Horror,0,0
828,Air Crew,Butch,Baldin,Action|Drama|Thriller,0,0
829,Clear History,Julieta,Cozens,Comedy,0,0
830,When Father Was Away on Business (Otac na sluzbenom putu),Darius,Chastey,Drama,0,0
831,Paulette,Jasun,Doyley,Comedy|Crime,0,0
832,The Chumscrubber,Betteanne,Garrioch,Comedy|Drama,0,0
833,Conan the Barbarian,Swen,Tivers,Action|Adventure|Fantasy,0,0
834,"Draughtsman's Contract, The",Gabbey,Brewis,Drama,0,0
835,"Stunt Man, The",Brady,Lander,Action|Adventure|Comedy|Drama|Romance|Thriller,0,0
836,"Don't Worry, I'm Fine (Je vais bien, ne t'en fais pas)",Lelia,Portress,Drama,0,0
837,"Spanish Apartment, The (L'auberge espagnole)",Deloria,Jerwood,Comedy|Drama|Romance,0,0
838,Women Aren't Funny,Mead,Red,(no genres listed),0,0
839,Ethel,Demeter,Fransman,Documentary,0,0
840,"Padrecito, El (Little Priest)",Yank,Zack,Comedy|Drama,0,0
841,"Footprints of a Spirit, The (Huellas de un espíritu)",Evaleen,Barnhart,Documentary,1,0
842,Desperate Journey,Renard,Fabri,Drama|War,0,0
843,Nicholas on Holiday,Robbi,Towse,Comedy,0,0
844,"Brief History of Time, A",Virginie,Byass,Documentary,1,0
845,Fat Man and Little Boy,Brew,Beeck,Drama,0,0
846,Daniel,Xymenes,Helstrip,Drama,0,0
847,Betty Boop's Hallowe'en Party,Piggy,Kase,Animation|Comedy|Horror,0,0
848,Zotz!,Amerigo,Woodier,Comedy|Fantasy|Horror,0,0
849,"Spanish Main, The",Dorise,Golborn,Adventure|Drama|Romance,0,0
850,She's All That,Christophorus,Leatherbarrow,Comedy|Romance,0,0
851,Vivien Leigh: Scarlett and Beyond,Madelon,Duhig,Documentary,0,0
852,Gilles' Wife (La femme de Gilles),Celle,Lehr,Drama,0,0
853,"Good Year, A",Marlow,Hames,Comedy|Drama|Romance,0,0
854,"Caddy, The",Michale,Parminter,Comedy|Musical,0,0
855,"Mortician, The",Quent,Tax,Thriller,0,0
856,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",Grantley,Spalding,Action|Adventure|Western,0,0
857,Sea Wife,Michelina,Gudgion,Drama|Romance,0,0
858,Atlantis: Milo's Return ,Else,Reary,Action|Adventure|Animation|Children|Comedy|Fantasy,0,0
859,Monsieur Lazhar,Eadith,Filyashin,Children|Comedy|Drama,0,0
860,Genius Within: The Inner Life of Glenn Gould,Chelsie,Tomek,Documentary,0,0
861,Bitch Hug (Bitchkram),Rowan,Richardin,Drama,0,0
862,The Young Savages,Reggie,Clifton,Crime|Drama,0,0
863,Come Have Coffee with Us,Andrus,Oddie,Comedy,0,0
864,Arsène Lupin Returns,Francyne,Blackham,Mystery,0,0
865,Mary Shelley's Frankenstein (Frankenstein),Banky,Tukely,Drama|Horror|Sci-Fi,0,0
866,Dead Silence,Netty,Schruyers,Action|Drama|Thriller,0,0
867,Dragonworld,Kimble,Lum,Adventure|Fantasy,0,0
868,Hamburger Hill,Eal,Harman,Action|Drama|War,0,0
869,Little Italy,Kennie,M'cowis,Action|Comedy,0,0
870,Blacula,Constancia,Kerby,Horror,0,0
871,Hamlet,Corry,Dabling,Crime|Drama|Romance|Thriller,0,0
872,Black and White in Color (Noirs et blancs en couleur),Gray,McJarrow,Drama|War,1,0
873,My Cousin Rachel,Amil,Ormond,Drama|Mystery|Romance,0,0
874,Hurt,Fredia,Heindrich,Drama|Horror|Thriller,0,0
875,Happy New Year (La Bonne Année),Maybelle,Capell,Comedy|Crime|Drama,0,0
876,14 Blades (Jin yi wei),Charley,Walshaw,Action|Drama,0,0
877,Buddha Collapsed Out of Shame,Abbe,Yann,Drama|War,0,0
878,Lake of Fire,Mord,Bound,Documentary,0,0
879,"Brain That Wouldn't Die, The",Lock,Hanaby,Horror|Sci-Fi,0,0
880,Paris Is Burning,Ofelia,Tilzey,Documentary,0,0
881,Between the Sheets (Entre Lençóis),Bancroft,Hendren,Drama|Romance,0,0
882,Avenging Angelo,Faina,Stothard,Action|Comedy|Crime,1,0
883,"Slumber Party Massacre, The",Kliment,Tilliards,Horror,2,0
884,"Lucía, Lucía (Hija del caníbal, La)",Putnam,Lauder,Comedy|Drama,0,0
885,The Photographer,Darb,Erricker,Drama,1,0
886,To Kill with Intrigue (Jian hua yan yu Jiang Nan),Miguela,Tangye,Action|Drama,0,0
887,"Titfield Thunderbolt, The",Frasquito,Twizell,Comedy,2,0
888,It's All About Love,Darrell,Noye,Drama|Romance|Sci-Fi|Thriller,0,0
889,Bubba Ho-tep,Rana,Feldfisher,Comedy|Horror,0,0
890,"Rutles 2: Can't Buy Me Lunch, The",Cacilie,Yukhnevich,Comedy|Documentary|Musical,0,0
891,Hell Up in Harlem,Nevil,Arboin,Crime,0,0
892,Nancy Drew,Berri,Theodoris,Adventure|Crime|Thriller,0,0
893,Kevin Hart: Seriously Funny,Tobye,Vass,Comedy,0,0
894,"Baby of Mâcon, The (a.k.a. The Baby of Macon)",Ernestine,Maccaig,Drama,0,0
895,Kung Phooey!,Ernestus,Misselbrook,Comedy,0,0
896,Beautiful Creatures,Neille,Esparza,Drama|Fantasy|Romance,0,0
897,Promised Land,Ring,Howler,Drama,0,0
898,Confidentially Yours (Vivement dimanche!),Norri,Culwen,Comedy|Crime|Mystery|Thriller,0,0
899,Jules and Jim (Jules et Jim),Julius,Argile,Drama|Romance,0,0
900,Farewell to the King,Amabel,Sellner,Action|War,0,0
901,Wrestling for Jesus: The Tale of T-Money,Lutero,Cordelle,Documentary,0,0
902,Pusher,Prescott,Rhubottom,Crime|Thriller,2,0
903,Amelia,Carrie,Deegin,Drama,2,0
904,"Patsy, The",Mac,Lomasny,Comedy|Drama|Romance,0,0
905,After Five in the Jungle (Nach Fünf im Urwald),Jackqueline,Duligal,Comedy|Romance,0,0
906,K-PAX,Romona,Zute,Drama|Fantasy|Mystery|Sci-Fi,0,0
907,Mea Maxima Culpa: Silence in the House of God,Auroora,Gerrad,Documentary,1,0
908,How I Unleashed World War II (Jak rozpetalem II wojne swiatowa),Arne,Bowling,Comedy|War,0,0
909,Enthusiasm (Entuziazm: Simfoniya Donbassa),Halimeda,Todarini,Documentary,2,0
910,Bullets Over Broadway,Em,Drissell,Comedy,0,0
911,"Dragon Missile, The (Fei long zhan)",Steffen,Tewkesberry,Action,0,0
912,"In-Laws, The",Shaine,Doret,Action|Comedy,0,0
913,4,Blinny,Cowterd,Drama,0,0
914,Milius,Barn,Whife,Documentary,0,0
915,Road Games (a.k.a. Roadgames),Pammy,Murden,Thriller,0,0
916,Wreckers,Faun,Guarin,Drama,0,0
917,Restraint,Ashbey,Mole,Drama|Thriller,0,0
918,Igby Goes Down,Laural,Niesegen,Comedy|Drama,0,0
919,Poolsite,Euphemia,Agass,Crime|Drama,0,0
920,Insurgent,Pearline,Searchwell,Action|Romance|Sci-Fi,0,0
921,Transporter 3,Jinny,Farnhill,Action|Adventure|Crime|Thriller,0,0
922,"Family Jewels, The (Eierdiebe)",Melisse,Downing,Comedy|Drama|Romance,0,0
923,Man on Wire,Theresita,Birtwell,Documentary,1,0
924,Being Julia,Joyce,Dumingo,Comedy|Drama,0,0
925,"Hobbit, The",Eugene,Eddowes,Animation|Children|Fantasy,0,0
926,12 Rounds 2: Reloaded,Kathleen,Orridge,Action|Adventure|Thriller,0,0
927,Enter Arsene Lupin,Aubrette,Ahmad,Crime|Drama,0,0
928,"Frozen North, The",Cornelle,Taylder,Comedy,0,0
929,Mary Reilly,Bordie,Domini,Drama|Horror|Thriller,0,0
930,Odd Couple (Bo ming chan dao duo ming qiang) (Eternal Conflict),Fulton,Chevins,Action|Adventure,2,0
931,Seyyit Khan: Bride of the Earth (Seyyit Han),Bambi,Baroche,Drama|Western,0,0
932,She's the Man,Yettie,Heims,Comedy|Romance,0,0
933,Invaders from Space,Aymer,Tills,Action|Sci-Fi,0,0
934,"Thirst for Love, The (Ai no kawaki)",Peirce,Blaby,Drama,0,0
935,Cruel Intentions 2 (Cruel Intentions 2: Manchester Prep),Pam,Bourgeois,Comedy|Drama,0,0
936,Munchies,Sig,Kleinmann,Comedy|Horror,0,0
937,"Canterbury Tale, A",Laryssa,Brosel,Drama|Mystery|War,1,0
938,Spontaneous Combustion,Eldin,Bricknell,Horror|Sci-Fi|Thriller,1,0
939,"Men, The",Tibold,Comsty,Drama,0,0
940,Rent-A-Cop,Neale,Cominetti,Action|Comedy|Crime,0,0
941,May in the Summer,Hall,Harmeston,Comedy|Drama,0,0
942,Savages,Ellerey,Bloomer,Comedy|Fantasy,0,0
943,Before and After,Trescha,Aery,Drama,0,0
944,Blade: Trinity,Ringo,Ornells,Action|Fantasy|Horror|Thriller,0,0
945,Electric Dragon 80.000 V,Sonnnie,Rubinfeld,Drama|Fantasy|Sci-Fi,0,0
946,"Toy, The",Nicoline,Rugieri,Comedy,0,0
947,"In-Laws, The",Sky,Juschke,Action|Comedy,0,0
948,"She No Longer Talks, She Shoots",Val,Todarello,Comedy,0,0
949,Dante's Inferno: An Animated Epic,Amber,Delete,Action|Animation|Fantasy,0,0
950,"Exterminating Angels, The (anges exterminateurs, Les)",Geneva,Darell,Drama|Fantasy|Romance,0,0
951,Blessed Event,Celestina,Robrow,Comedy|Drama,1,0
952,"Pink Ribbons, Inc.",Teodoor,Sivell,Documentary,0,0
953,Russian Doll,Michel,Ingall,Comedy|Romance,0,0
954,"I, Frankenstein",Violetta,Hasluck,Action|Fantasy|Sci-Fi|IMAX,0,0
955,"Letter From Death Row, A",Hymie,Elman,Crime|Drama,0,0
956,If Winter Comes,Jeremie,Copas,Drama,0,0
957,Jobs,Marietta,Dancy,Drama,0,0
958,"Family, The (Famiglia, La)",Evonne,Fever,Drama|Musical|Romance,0,0
959,13 Rue Madeleine,Padget,Dayce,Thriller|War,0,0
960,Not Forgotten,Carri,Jobb,Thriller,0,0
961,Heartbreaker (L'Arnacoeur),Amery,Charrette,Comedy|Romance,0,0
962,Scott Joplin,Elisha,O'Hartigan,Drama,0,0
963,"River, The",Karisa,Thireau,Drama|Romance,0,0
964,Double Indemnity,Leonore,Collopy,Crime|Drama|Thriller,0,0
965,Blackadder Back & Forth,Magnum,Joutapaitis,Comedy,0,0
966,"Knot, The",Pammie,Erridge,Comedy|Romance,0,0
967,Pippi on the Run (På rymmen med Pippi Långstrump),Danika,Muzzall,Children,0,0
968,Full Body Massage,Anna,Addionisio,Drama,0,0
969,That Hamilton Woman,John,Seeler,Drama|Romance|War,0,0
970,Into the Mind,Krissy,Sockell,Documentary,0,0
971,"Icicle Thief, The (Ladri di saponette)",Emile,Neasham,Comedy|Fantasy,0,0
972,Running Time,Ellen,Treneer,Crime|Thriller,0,0
973,Shelter,Jayson,Wittman,Drama|Romance,0,0
974,American Gigolo,Margot,Rainer,Drama,1,0
975,Desi Boyz,Megan,Goude,Comedy|Drama,0,0
976,"Color Purple, The",Brianna,Diggell,Drama,0,0
977,Tears of April (Käsky),Ambur,Delle,Drama|Romance|War,0,0
978,"Sommer der Gaukler, Der",Goldarina,Andrei,Comedy,0,0
979,Cheyenne Autumn,Melva,Yves,Western,1,0
980,Hard-Boiled (Lat sau san taam),Torry,Emtage,Action|Crime|Drama|Thriller,1,0
981,"Shot at Glory, A",Alexandros,Durdy,Drama,1,0
982,"Man Who Loved Women, The",Teodorico,Collings,Comedy,0,0
983,"Secret, A (Un secret)",Base,Jurries,Drama|War,0,0
984,Brass Target,Ki,Elix,Action|Drama|Mystery|Thriller,0,0
985,Full Metal Jacket,Cully,McCallion,Drama|War,0,0
986,Catching Hell,Heinrick,Nazareth,Documentary,0,0
987,Bill Bailey: Qualmpeddler,Renie,Le Houx,Comedy,0,0
988,"Nine Lives of Tomas Katz, The",Flin,Claiton,Comedy|Drama|Fantasy,0,0
989,"Flame of New Orleans, The",Trixi,Peacop,Comedy|Romance,0,0
990,Passage to Marseille,Roslyn,Wibberley,Adventure|Drama|War,0,0
991,"Piano, The",Britt,Riquet,Drama|Romance,1,0
992,"Green Ray, The (Rayon vert, Le)",Solomon,Plumstead,Drama|Romance,0,0
993,Go Tigers!,Riva,Dinzey,Documentary,0,0
994,Stoic,Mae,Wickrath,Drama,0,0
995,Return of the Living Dead: Rave to the Grave,Petronilla,Gudde,Comedy|Horror,0,0
996,"Thirteen, The (Trinadtsat)",Heywood,Poundesford,Adventure|War,2,0
997,Friday the 13th Part V: A New Beginning,Isahella,Folbige,Horror,1,0
998,Wichita,Kristien,Spavon,Action|Romance|Western,0,0
999,Totally F***ed Up,Celestyn,Raynes,Drama,0,0
1000,Chastity Bites,Mychal,Wallwood,Comedy|Horror,0,0
